"HID","median_probs","mean_probs","cilow","cihigh","IQR","standarddev"
60943,1,1,1,1,0,0
60944,1,1,1,1,0,0
60945,1,1,1,1,0,0
60946,1,1,1,1,0,0
60947,1,1,1,1,0,0
60948,1,1,1,1,0,0
60949,1,1,1,1,0,0
60950,1,1,1,1,0,0
60951,1,1,1,1,0,0
60952,1,1,1,1,0,0
60953,1,1,1,1,0,0
60954,1,1,1,1,0,0
60955,1,1,1,1,0,0
60956,1,1,1,1,0,0
60957,1,1,1,1,0,0
60958,1,1,1,1,0,0
60959,1,1,1,1,0,0
60960,1,1,1,1,0,0
60961,1,1,1,1,0,0
60962,1,1,1,1,0,0
60963,1,1,1,1,0,0
60964,1,1,1,1,0,0
60965,1,1,1,1,0,0
60966,1,1,1,1,0,0
60967,1,1,1,1,0,0
60968,1,1,1,1,0,0
60969,1,1,1,1,0,0
60970,1,1,1,1,0,0
60971,1,1,1,1,0,0
60976,1,1,1,1,0,0
60977,1,1,1,1,0,0
60978,1,1,1,1,0,0
60979,1,1,1,1,0,0
60980,1,1,1,1,0,0
60981,1,1,1,1,0,0
60982,1,1,1,1,0,0
60983,1,1,1,1,0,0
60984,1,1,1,1,0,0
60985,1,1,1,1,0,0
60986,1,1,1,1,0,0
60987,1,1,1,1,0,0
60988,1,1,1,1,0,0
60989,1,1,1,1,0,0
60990,1,1,1,1,0,0
60991,1,1,1,1,0,0
60992,1,1,1,1,0,0
61004,1,1,1,1,0,0
61005,1,1,1,1,0,0
61006,1,1,1,1,0,0
61007,1,1,1,1,0,0
61008,1,1,1,1,0,0
61009,1,1,1,1,0,0
61010,1,1,1,1,0,0
61011,1,1,1,1,0,0
61015,1,1,1,1,0,0
61016,1,1,1,1,0,0
61017,1,1,1,1,0,0
61018,1,1,1,1,0,0
61019,1,1,1,1,0,0
61020,1,1,1,1,0,0
61021,1,1,1,1,0,0
61022,1,1,1,1,0,0
61023,1,1,1,1,0,0
61024,1,1,1,1,0,0
61025,1,1,1,1,0,0
61026,1,1,1,1,0,0
61027,1,1,1,1,0,0
61028,1,1,1,1,0,0
61029,1,1,1,1,0,0
61030,1,1,1,1,0,0
61031,1,1,1,1,0,0
61032,1,1,1,1,0,0
61033,1,1,1,1,0,0
61034,1,1,1,1,0,0
61035,1,1,1,1,0,0
61036,1,1,1,1,0,0
61037,1,1,1,1,0,0
61038,1,1,1,1,0,0
61039,1,1,1,1,0,0
61040,1,1,1,1,0,0
61041,1,1,1,1,0,0
61042,1,1,1,1,0,0
61043,1,1,1,1,0,0
61044,1,1,1,1,0,0
61045,1,1,1,1,0,0
61046,1,1,1,1,0,0
61047,1,1,1,1,0,0
61048,1,1,1,1,0,0
61049,1,1,1,1,0,0
61050,1,1,1,1,0,0
61051,1,1,1,1,0,0
61052,1,1,1,1,0,0
61056,1,1,1,1,0,0
61057,1,1,1,1,0,0
61058,1,1,1,1,0,0
61059,1,1,1,1,0,0
61060,1,1,1,1,0,0
61061,1,1,1,1,0,0
61062,1,1,1,1,0,0
61063,1,1,1,1,0,0
61064,1,1,1,1,0,0
61065,1,1,1,1,0,0
61066,1,1,1,1,0,0
61067,1,1,1,1,0,0
61068,1,1,1,1,0,0
61069,1,1,1,1,0,0
61070,1,1,1,1,0,0
61071,1,1,1,1,0,0
61072,1,1,1,1,0,0
61073,1,1,1,1,0,0
61074,1,1,1,1,0,0
61075,1,1,1,1,0,0
61085,1,1,1,1,0,0
61086,1,1,1,1,0,0
61087,1,1,1,1,0,0
61088,1,1,1,1,0,0
61089,1,1,1,1,0,0
61090,1,1,1,1,0,0
61091,1,1,1,1,0,0
61096,1,1,1,1,0,0
61097,1,1,1,1,0,0
61098,1,1,1,1,0,0
61099,1,1,1,1,0,0
61100,1,1,1,1,0,0
61101,1,1,1,1,0,0
61102,1,1,1,1,0,0
61103,1,1,1,1,0,0
61104,1,1,1,1,0,0
61105,1,1,1,1,0,0
61106,1,1,1,1,0,0
61107,1,1,1,1,0,0
61108,1,1,1,1,0,0
61109,1,1,1,1,0,0
61110,1,1,1,1,0,0
61111,1,1,1,1,0,0
61112,1,1,1,1,0,0
61113,1,1,1,1,0,0
61114,1,1,1,1,0,0
61115,1,1,1,1,0,0
61116,1,1,1,1,0,0
61117,1,1,1,1,0,0
61118,1,1,1,1,0,0
61119,1,1,1,1,0,0
61120,1,1,1,1,0,0
61121,1,1,1,1,0,0
61122,1,1,1,1,0,0
61123,1,1,1,1,0,0
61124,1,1,1,1,0,0
61125,1,1,1,1,0,0
61126,1,1,1,1,0,0
61127,1,1,1,1,0,0
61128,1,1,1,1,0,0
61129,1,1,1,1,0,0
61130,1,1,1,1,0,0
61131,1,1,1,1,0,0
61132,1,1,1,1,0,0
61137,1,1,1,1,0,0
61138,1,1,1,1,0,0
61139,1,1,1,1,0,0
61140,1,1,1,1,0,0
61141,1,1,1,1,0,0
61142,1,1,1,1,0,0
61143,1,1,1,1,0,0
61144,1,1,1,1,0,0
61145,1,1,1,1,0,0
61146,1,1,1,1,0,0
61147,1,1,1,1,0,0
61148,1,1,1,1,0,0
61149,1,1,1,1,0,0
61150,1,1,1,1,0,0
61151,1,1,1,1,0,0
61152,1,1,1,1,0,0
61153,1,1,1,1,0,0
61154,1,1,1,1,0,0
61155,1,1,1,1,0,0
61167,1,1,1,1,0,0
61168,1,1,1,1,0,0
61169,1,1,1,1,0,0
61170,1,1,1,1,0,0
61171,1,1,1,1,0,0
61172,1,1,1,1,0,0
61173,1,1,1,1,0,0
61177,1,1,1,1,0,0
61178,1,1,1,1,0,0
61179,1,1,1,1,0,0
61180,1,1,1,1,0,0
61181,1,1,1,1,0,0
61182,1,1,1,1,0,0
61183,1,1,1,1,0,0
61184,1,1,1,1,0,0
61185,1,1,1,1,0,0
61186,1,1,1,1,0,0
61187,1,1,1,1,0,0
61188,1,1,1,1,0,0
61189,1,1,1,1,0,0
61190,1,1,1,1,0,0
61191,1,1,1,1,0,0
61192,1,1,1,1,0,0
61193,1,1,1,1,0,0
61194,1,1,1,1,0,0
61195,1,1,1,1,0,0
61196,1,1,1,1,0,0
61197,1,1,1,1,0,0
61198,1,1,1,1,0,0
61199,1,1,1,1,0,0
61200,1,1,1,1,0,0
61201,1,1,1,1,0,0
61202,1,1,1,1,0,0
61203,1,1,1,1,0,0
61204,1,1,1,1,0,0
61205,1,1,1,1,0,0
61206,1,1,1,1,0,0
61207,1,1,1,1,0,0
61208,1,1,1,1,0,0
61209,1,1,1,1,0,0
61210,1,1,1,1,0,0
61211,1,1,1,1,0,0
61212,1,1,1,1,0,0
61213,1,1,1,1,0,0
61218,1,1,1,1,0,0
61219,1,1,1,1,0,0
61220,1,1,1,1,0,0
61221,1,1,1,1,0,0
61222,1,1,1,1,0,0
61223,1,1,1,1,0,0
61224,1,1,1,1,0,0
61225,1,1,1,1,0,0
61226,1,1,1,1,0,0
61227,1,1,1,1,0,0
61228,1,1,1,1,0,0
61229,1,1,1,1,0,0
61230,1,1,1,1,0,0
61231,1,1,1,1,0,0
61232,1,1,1,1,0,0
61233,1,1,1,1,0,0
61234,1,1,1,1,0,0
61235,1,1,1,1,0,0
61236,1,1,1,1,0,0
61237,1,1,1,1,0,0
61249,1,1,1,1,0,0
61250,1,1,1,1,0,0
61251,1,1,1,1,0,0
61252,1,1,1,1,0,0
61253,1,1,1,1,0,0
61254,1,1,1,1,0,0
61258,1,1,1,1,0,0
61259,1,1,1,1,0,0
61260,1,1,1,1,0,0
61261,1,1,1,1,0,0
61262,1,1,1,1,0,0
61263,1,1,1,1,0,0
61264,1,1,1,1,0,0
61265,1,1,1,1,0,0
61266,1,1,1,1,0,0
61267,1,1,1,1,0,0
61268,1,1,1,1,0,0
61269,1,1,1,1,0,0
61270,1,1,1,1,0,0
61271,1,1,1,1,0,0
61272,1,1,1,1,0,0
61273,1,1,1,1,0,0
61274,1,1,1,1,0,0
61275,1,1,1,1,0,0
61276,1,1,1,1,0,0
61277,1,1,1,1,0,0
61278,1,1,1,1,0,0
61279,1,1,1,1,0,0
61280,1,1,1,1,0,0
61281,1,1,1,1,0,0
61282,1,1,1,1,0,0
61283,1,1,1,1,0,0
61284,1,1,1,1,0,0
61285,1,1,1,1,0,0
61286,1,1,1,1,0,0
61287,1,1,1,1,0,0
61288,1,1,1,1,0,0
61289,1,1,1,1,0,0
61290,1,1,1,1,0,0
61291,1,1,1,1,0,0
61292,1,1,1,1,0,0
61293,1,1,1,1,0,0
61294,1,1,1,1,0,0
61300,1,1,1,1,0,0
61301,1,1,1,1,0,0
61302,1,1,1,1,0,0
61303,1,1,1,1,0,0
61304,1,1,1,1,0,0
61305,1,1,1,1,0,0
61306,1,1,1,1,0,0
61307,1,1,1,1,0,0
61308,1,1,1,1,0,0
61309,1,1,1,1,0,0
61310,1,1,1,1,0,0
61311,1,1,1,1,0,0
61312,1,1,1,1,0,0
61313,1,1,1,1,0,0
61314,1,1,1,1,0,0
61315,1,1,1,1,0,0
61316,1,1,1,1,0,0
61317,1,1,1,1,0,0
61318,1,1,1,1,0,0
61329,1,1,1,1,0,0
61330,1,1,1,1,0,0
61331,1,1,1,1,0,0
61332,1,1,1,1,0,0
61333,1,1,1,1,0,0
61334,1,1,1,1,0,0
61335,1,1,1,1,0,0
61339,1,1,1,1,0,0
61340,1,1,1,1,0,0
61341,1,1,1,1,0,0
61342,1,1,1,1,0,0
61343,1,1,1,1,0,0
61344,1,1,1,1,0,0
61345,1,1,1,1,0,0
61346,1,1,1,1,0,0
61347,1,1,1,1,0,0
61348,1,1,1,1,0,0
61349,1,1,1,1,0,0
61350,1,1,1,1,0,0
61351,1,1,1,1,0,0
61352,1,1,1,1,0,0
61353,1,1,1,1,0,0
61354,1,1,1,1,0,0
61355,1,1,1,1,0,0
61356,1,1,1,1,0,0
61357,1,1,1,1,0,0
61358,1,1,1,1,0,0
61359,1,1,1,1,0,0
61360,1,1,1,1,0,0
61361,1,1,1,1,0,0
61362,1,1,1,1,0,0
61363,1,1,1,1,0,0
61364,1,1,1,1,0,0
61365,1,1,1,1,0,0
61366,1,1,1,1,0,0
61367,1,1,1,1,0,0
61368,1,1,1,1,0,0
61369,1,1,1,1,0,0
61370,1,1,1,1,0,0
61371,1,1,1,1,0,0
61372,1,1,1,1,0,0
61373,1,1,1,1,0,0
61374,1,1,1,1,0,0
61375,1,1,1,1,0,0
61380,1,1,1,1,0,0
61382,1,1,1,1,0,0
61383,1,1,1,1,0,0
61384,1,1,1,1,0,0
61385,1,1,1,1,0,0
61386,1,1,1,1,0,0
61387,1,1,1,1,0,0
61388,1,1,1,1,0,0
61389,1,1,1,1,0,0
61390,1,1,1,1,0,0
61391,1,1,1,1,0,0
61392,1,1,1,1,0,0
61393,1,1,1,1,0,0
61394,1,1,1,1,0,0
61395,1,1,1,1,0,0
61396,1,1,1,1,0,0
61397,1,1,1,1,0,0
61398,1,1,1,1,0,0
61411,1,1,1,1,0,0
61412,1,1,1,1,0,0
61413,1,1,1,1,0,0
61414,1,1,1,1,0,0
61415,1,1,1,1,0,0
61416,1,1,1,1,0,0
61417,1,1,1,1,0,0
61420,1,1,1,1,0,0
61421,1,1,1,1,0,0
61422,1,1,1,1,0,0
61423,1,1,1,1,0,0
61424,1,1,1,1,0,0
61425,1,1,1,1,0,0
61426,1,1,1,1,0,0
61427,1,1,1,1,0,0
61428,1,1,1,1,0,0
61429,1,1,1,1,0,0
61430,1,1,1,1,0,0
61431,1,1,1,1,0,0
61432,1,1,1,1,0,0
61433,1,1,1,1,0,0
61434,1,1,1,1,0,0
61435,1,1,1,1,0,0
61436,1,1,1,1,0,0
61437,1,1,1,1,0,0
61438,1,1,1,1,0,0
61439,1,1,1,1,0,0
61440,1,1,1,1,0,0
61441,1,1,1,1,0,0
61442,1,1,1,1,0,0
61443,1,1,1,1,0,0
61444,1,1,1,1,0,0
61445,1,1,1,1,0,0
61446,1,1,1,1,0,0
61447,1,1,1,1,0,0
61448,1,1,1,1,0,0
61449,1,1,1,1,0,0
61450,1,1,1,1,0,0
61451,1,1,1,1,0,0
61452,1,1,1,1,0,0
61453,1,1,1,1,0,0
61454,1,1,1,1,0,0
61455,1,1,1,1,0,0
61456,1,1,1,1,0,0
61464,1,1,1,1,0,0
61465,1,1,1,1,0,0
61466,1,1,1,1,0,0
61467,1,1,1,1,0,0
61468,1,1,1,1,0,0
61469,1,1,1,1,0,0
61470,1,1,1,1,0,0
61471,1,1,1,1,0,0
61472,1,1,1,1,0,0
61473,1,1,1,1,0,0
61474,1,1,1,1,0,0
61475,1,1,1,1,0,0
61476,1,1,1,1,0,0
61477,1,1,1,1,0,0
61478,1,1,1,1,0,0
61479,1,1,1,1,0,0
61480,1,1,1,1,0,0
61493,1,1,1,1,0,0
61494,1,1,1,1,0,0
61495,1,1,1,1,0,0
61496,1,1,1,1,0,0
61497,1,1,1,1,0,0
61498,1,1,1,1,0,0
61502,1,1,1,1,0,0
61503,1,1,1,1,0,0
61504,1,1,1,1,0,0
61505,1,1,1,1,0,0
61506,1,1,1,1,0,0
61507,1,1,1,1,0,0
61508,1,1,1,1,0,0
61509,1,1,1,1,0,0
61510,1,1,1,1,0,0
61511,1,1,1,1,0,0
61512,1,1,1,1,0,0
61513,1,1,1,1,0,0
61514,1,1,1,1,0,0
61515,1,1,1,1,0,0
61516,1,1,1,1,0,0
61517,1,1,1,1,0,0
61518,1,1,1,1,0,0
61519,1,1,1,1,0,0
61520,1,1,1,1,0,0
61521,1,1,1,1,0,0
61522,1,1,1,1,0,0
61523,1,1,1,1,0,0
61524,1,1,1,1,0,0
61525,1,1,1,1,0,0
61526,1,1,1,1,0,0
61527,1,1,1,1,0,0
61528,1,1,1,1,0,0
61529,1,1,1,1,0,0
61530,1,1,1,1,0,0
61531,1,1,1,1,0,0
61532,1,1,1,1,0,0
61533,1,1,1,1,0,0
61534,1,1,1,1,0,0
61535,1,1,1,1,0,0
61536,1,1,1,1,0,0
61537,1,1,1,1,0,0
61543,1,1,1,1,0,0
61545,1,1,1,1,0,0
61546,1,1,1,1,0,0
61547,1,1,1,1,0,0
61548,1,1,1,1,0,0
61549,1,1,1,1,0,0
61550,1,1,1,1,0,0
61551,1,1,1,1,0,0
61552,1,1,1,1,0,0
61553,1,1,1,1,0,0
61554,1,1,1,1,0,0
61555,1,1,1,1,0,0
61556,1,1,1,1,0,0
61557,1,1,1,1,0,0
61558,1,1,1,1,0,0
61559,1,1,1,1,0,0
61560,1,1,1,1,0,0
61561,1,1,1,1,0,0
61574,1,1,1,1,0,0
61575,1,1,1,1,0,0
61576,1,1,1,1,0,0
61577,1,1,1,1,0,0
61578,1,1,1,1,0,0
61579,1,1,1,1,0,0
61582,1,1,1,1,0,0
61583,1,1,1,1,0,0
61584,1,1,1,1,0,0
61585,1,1,1,1,0,0
61586,1,1,1,1,0,0
61587,1,1,1,1,0,0
61588,1,1,1,1,0,0
61589,1,1,1,1,0,0
61590,1,1,1,1,0,0
61591,1,1,1,1,0,0
61592,1,1,1,1,0,0
61593,1,1,1,1,0,0
61594,1,1,1,1,0,0
61595,1,1,1,1,0,0
61596,1,1,1,1,0,0
61597,1,1,1,1,0,0
61598,1,1,1,1,0,0
61599,1,1,1,1,0,0
61600,1,1,1,1,0,0
61601,1,1,1,1,0,0
61602,1,1,1,1,0,0
61603,1,1,1,1,0,0
61604,1,1,1,1,0,0
61605,1,1,1,1,0,0
61606,1,1,1,1,0,0
61607,1,1,1,1,0,0
61608,1,1,1,1,0,0
61609,1,1,1,1,0,0
61610,1,1,1,1,0,0
61611,1,1,1,1,0,0
61612,1,1,1,1,0,0
61613,1,1,1,1,0,0
61614,1,1,1,1,0,0
61615,1,1,1,1,0,0
61616,1,1,1,1,0,0
61617,1,1,1,1,0,0
61626,1,1,1,1,0,0
61627,1,1,1,1,0,0
61628,1,1,1,1,0,0
61629,1,1,1,1,0,0
61630,1,1,1,1,0,0
61631,1,1,1,1,0,0
61632,1,1,1,1,0,0
61633,1,1,1,1,0,0
61634,1,1,1,1,0,0
61635,1,1,1,1,0,0
61636,1,1,1,1,0,0
61637,1,1,1,1,0,0
61638,1,1,1,1,0,0
61639,1,1,1,1,0,0
61640,1,1,1,1,0,0
61656,1,1,1,1,0,0
61657,1,1,1,1,0,0
61658,1,1,1,1,0,0
61659,1,1,1,1,0,0
61660,1,1,1,1,0,0
61664,1,1,1,1,0,0
61665,1,1,1,1,0,0
61666,1,1,1,1,0,0
61667,1,1,1,1,0,0
61668,1,1,1,1,0,0
61669,1,1,1,1,0,0
61670,1,1,1,1,0,0
61671,1,1,1,1,0,0
61672,1,1,1,1,0,0
61673,1,1,1,1,0,0
61674,1,1,1,1,0,0
61675,1,1,1,1,0,0
61676,1,1,1,1,0,0
61677,1,1,1,1,0,0
61678,1,1,1,1,0,0
61679,1,1,1,1,0,0
61680,1,1,1,1,0,0
61681,1,1,1,1,0,0
61682,1,1,1,1,0,0
61683,1,1,1,1,0,0
61684,1,1,1,1,0,0
61685,1,1,1,1,0,0
61686,1,1,1,1,0,0
61687,1,1,1,1,0,0
61688,1,1,1,1,0,0
61689,1,1,1,1,0,0
61690,1,1,1,1,0,0
61691,1,1,1,1,0,0
61692,1,1,1,1,0,0
61693,1,1,1,1,0,0
61694,1,1,1,1,0,0
61695,1,1,1,1,0,0
61696,1,1,1,1,0,0
61697,1,1,1,1,0,0
61698,1,1,1,1,0,0
61699,1,1,1,1,0,0
61707,1,1,1,1,0,0
61708,1,1,1,1,0,0
61709,1,1,1,1,0,0
61710,1,1,1,1,0,0
61711,1,1,1,1,0,0
61712,1,1,1,1,0,0
61713,1,1,1,1,0,0
61714,1,1,1,1,0,0
61715,1,1,1,1,0,0
61716,1,1,1,1,0,0
61717,1,1,1,1,0,0
61718,1,1,1,1,0,0
61719,1,1,1,1,0,0
61720,1,1,1,1,0,0
61721,1,1,1,1,0,0
61722,1,1,1,1,0,0
61723,1,1,1,1,0,0
61738,1,1,1,1,0,0
61739,1,1,1,1,0,0
61740,1,1,1,1,0,0
61741,1,1,1,1,0,0
61742,1,1,1,1,0,0
61746,1,1,1,1,0,0
61747,1,1,1,1,0,0
61748,1,1,1,1,0,0
61749,1,1,1,1,0,0
61750,1,1,1,1,0,0
61751,1,1,1,1,0,0
61752,1,1,1,1,0,0
61753,1,1,1,1,0,0
61754,1,1,1,1,0,0
61755,1,1,1,1,0,0
61756,1,1,1,1,0,0
61757,1,1,1,1,0,0
61758,1,1,1,1,0,0
61759,1,1,1,1,0,0
61760,1,1,1,1,0,0
61761,1,1,1,1,0,0
61762,1,1,1,1,0,0
61763,1,1,1,1,0,0
61764,1,1,1,1,0,0
61765,1,1,1,1,0,0
61766,1,1,1,1,0,0
61767,1,1,1,1,0,0
61768,1,1,1,1,0,0
61769,1,1,1,1,0,0
61770,1,1,1,1,0,0
61771,1,1,1,1,0,0
61772,1,1,1,1,0,0
61773,1,1,1,1,0,0
61774,1,1,1,1,0,0
61775,1,1,1,1,0,0
61776,1,1,1,1,0,0
61777,1,1,1,1,0,0
61778,1,1,1,1,0,0
61779,1,1,1,1,0,0
61780,1,1,1,1,0,0
61786,1,1,1,1,0,0
61789,1,1,1,1,0,0
61790,1,1,1,1,0,0
61791,1,1,1,1,0,0
61792,1,1,1,1,0,0
61793,1,1,1,1,0,0
61794,1,1,1,1,0,0
61795,1,1,1,1,0,0
61796,1,1,1,1,0,0
61797,1,1,1,1,0,0
61798,1,1,1,1,0,0
61799,1,1,1,1,0,0
61800,1,1,1,1,0,0
61801,1,1,1,1,0,0
61802,1,1,1,1,0,0
61803,1,1,1,1,0,0
61804,1,1,1,1,0,0
61819,1,1,1,1,0,0
61820,1,1,1,1,0,0
61821,1,1,1,1,0,0
61822,1,1,1,1,0,0
61826,1,1,1,1,0,0
61827,1,1,1,1,0,0
61828,1,1,1,1,0,0
61829,1,1,1,1,0,0
61830,1,1,1,1,0,0
61831,1,1,1,1,0,0
61832,1,1,1,1,0,0
61833,1,1,1,1,0,0
61834,1,1,1,1,0,0
61835,1,1,1,1,0,0
61836,1,1,1,1,0,0
61837,1,1,1,1,0,0
61838,1,1,1,1,0,0
61839,1,1,1,1,0,0
61840,1,1,1,1,0,0
61841,1,1,1,1,0,0
61842,1,1,1,1,0,0
61843,1,1,1,1,0,0
61844,1,1,1,1,0,0
61845,1,1,1,1,0,0
61846,1,1,1,1,0,0
61847,1,1,1,1,0,0
61848,1,1,1,1,0,0
61849,1,1,1,1,0,0
61850,1,1,1,1,0,0
61851,1,1,1,1,0,0
61852,1,1,1,1,0,0
61853,1,1,1,1,0,0
61854,1,1,1,1,0,0
61855,1,1,1,1,0,0
61856,1,1,1,1,0,0
61857,1,1,1,1,0,0
61858,1,1,1,1,0,0
61859,1,1,1,1,0,0
61860,1,1,1,1,0,0
61861,1,1,1,1,0,0
61866,1,1,1,1,0,0
61869,1,1,1,1,0,0
61870,1,1,1,1,0,0
61871,1,1,1,1,0,0
61872,1,1,1,1,0,0
61873,1,1,1,1,0,0
61874,1,1,1,1,0,0
61875,1,1,1,1,0,0
61876,1,1,1,1,0,0
61877,1,1,1,1,0,0
61878,1,1,1,1,0,0
61879,1,1,1,1,0,0
61880,1,1,1,1,0,0
61881,1,1,1,1,0,0
61882,1,1,1,1,0,0
61883,1,1,1,1,0,0
61884,1,1,1,1,0,9.94008166967586e-18
61901,1,1,1,1,0,0
61902,1,1,1,1,0,0
61903,1,1,1,1,0,0
61904,1,1,1,1,0,0
61908,1,1,1,1,0,0
61909,1,1,1,1,0,0
61910,1,1,1,1,0,0
61911,1,1,1,1,0,0
61912,1,1,1,1,0,0
61913,1,1,1,1,0,0
61914,1,1,1,1,0,0
61915,1,1,1,1,0,0
61916,1,1,1,1,0,0
61917,1,1,1,1,0,0
61918,1,1,1,1,0,0
61919,1,1,1,1,0,0
61920,1,1,1,1,0,0
61921,1,1,1,1,0,0
61922,1,1,1,1,0,0
61923,1,1,1,1,0,0
61924,1,1,1,1,0,0
61925,1,1,1,1,0,0
61926,1,1,1,1,0,0
61927,1,1,1,1,0,0
61928,1,1,1,1,0,0
61929,1,1,1,1,0,0
61930,1,1,1,1,0,0
61931,1,1,1,1,0,0
61932,1,1,1,1,0,0
61933,1,1,1,1,0,0
61934,1,1,1,1,0,0
61935,1,1,1,1,0,0
61936,1,1,1,1,0,0
61937,1,1,1,1,0,0
61938,1,1,1,1,0,0
61939,1,1,1,1,0,0
61940,1,1,1,1,0,0
61941,1,1,1,1,0,0
61942,1,1,1,1,0,0
61947,1,1,1,1,0,0
61948,1,1,1,1,0,0
61951,1,1,1,1,0,0
61952,1,1,1,1,0,0
61953,1,1,1,1,0,0
61954,1,1,1,1,0,0
61955,1,1,1,1,0,0
61956,1,1,1,1,0,0
61957,1,1,1,1,0,0
61958,1,1,1,1,0,0
61959,1,1,1,1,0,0
61960,1,1,1,1,0,0
61961,1,1,1,1,0,0
61962,1,1,1,1,0,0
61963,1,1,1,1,0,0
61964,1,1,1,1,0,0
61965,1,1,1,1,0,9.94008166967586e-18
61966,1,1,1,1,0,0
61982,1,1,1,1,0,0
61983,1,1,1,1,0,0
61984,1,1,1,1,0,0
61985,1,1,1,1,0,0
61989,1,1,1,1,0,0
61990,1,1,1,1,0,0
61991,1,1,1,1,0,0
61992,1,1,1,1,0,0
61993,1,1,1,1,0,0
61994,1,1,1,1,0,0
61995,1,1,1,1,0,0
61996,1,1,1,1,0,0
61997,1,1,1,1,0,0
61998,1,1,1,1,0,0
61999,1,1,1,1,0,0
62000,1,1,1,1,0,0
62001,1,1,1,1,0,0
62002,1,1,1,1,0,0
62003,1,1,1,1,0,0
62004,1,1,1,1,0,0
62005,1,1,1,1,0,0
62006,1,1,1,1,0,0
62007,1,1,1,1,0,0
62008,1,1,1,1,0,0
62009,1,1,1,1,0,0
62010,1,1,1,1,0,0
62011,1,1,1,1,0,0
62012,1,1,1,1,0,0
62013,1,1,1,1,0,0
62014,1,1,1,1,0,0
62015,1,1,1,1,0,0
62016,1,1,1,1,0,0
62017,1,1,1,1,0,0
62018,1,1,1,1,0,0
62019,1,1,1,1,0,0
62020,1,1,1,1,0,0
62021,1,1,1,1,0,0
62022,1,1,1,1,0,0
62023,1,1,1,1,0,0
62029,1,1,1,1,0,0
62030,1,1,1,1,0,0
62031,1,1,1,1,0,0
62032,1,1,1,1,0,0
62033,1,1,1,1,0,0
62034,1,1,1,1,0,0
62035,1,1,1,1,0,0
62036,1,1,1,1,0,0
62037,1,1,1,1,0,0
62038,1,1,1,1,0,0
62039,1,1,1,1,0,0
62040,1,1,1,1,0,0
62041,1,1,1,1,0,0
62042,1,1,1,1,0,0
62043,1,1,1,1,0,0
62044,1,1,1,1,0,0
62045,1,1,1,1,0,0
62046,1,1,1,1,0,0
62047,1,1,1,1,0,9.94008166967586e-18
62063,1,1,1,1,0,0
62064,1,1,1,1,0,0
62065,1,1,1,1,0,0
62066,1,1,1,1,0,0
62070,1,1,1,1,0,0
62071,1,1,1,1,0,0
62072,1,1,1,1,0,0
62073,1,1,1,1,0,0
62074,1,1,1,1,0,0
62075,1,1,1,1,0,0
62076,1,1,1,1,0,0
62077,1,1,1,1,0,0
62078,1,1,1,1,0,0
62079,1,1,1,1,0,0
62080,1,1,1,1,0,0
62081,1,1,1,1,0,0
62082,1,1,1,1,0,0
62083,1,1,1,1,0,0
62084,1,1,1,1,0,0
62085,1,1,1,1,0,0
62086,1,1,1,1,0,0
62087,1,1,1,1,0,0
62088,1,1,1,1,0,0
62089,1,1,1,1,0,0
62090,1,1,1,1,0,0
62091,1,1,1,1,0,0
62092,1,1,1,1,0,0
62093,1,1,1,1,0,0
62094,1,1,1,1,0,0
62095,1,1,1,1,0,0
62096,1,1,1,1,0,0
62097,1,1,1,1,0,0
62098,1,1,1,1,0,0
62099,1,1,1,1,0,0
62100,1,1,1,1,0,0
62101,1,1,1,1,0,0
62102,1,1,1,1,0,0
62103,1,1,1,1,0,0
62104,1,1,1,1,0,0
62109,1,1,1,1,0,0
62110,1,1,1,1,0,0
62111,1,1,1,1,0,0
62113,1,1,1,1,0,0
62114,1,1,1,1,0,0
62115,1,1,1,1,0,0
62116,1,1,1,1,0,0
62117,1,1,1,1,0,0
62118,1,1,1,1,0,0
62119,1,1,1,1,0,0
62120,1,1,1,1,0,0
62121,1,1,1,1,0,0
62122,1,1,1,1,0,0
62123,1,1,1,1,0,0
62124,1,1,1,1,0,0
62125,1,1,1,1,0,0
62126,1,1,1,1,0,0
62127,1,1,1,1,0,9.94008166967586e-18
62128,1,1,1,1,0,0
62145,1,1,1,1,0,0
62146,1,1,1,1,0,0
62147,1,1,1,1,0,0
62152,1,1,1,1,0,0
62153,1,1,1,1,0,0
62154,1,1,1,1,0,0
62155,1,1,1,1,0,0
62156,1,1,1,1,0,0
62157,1,1,1,1,0,0
62158,1,1,1,1,0,0
62159,1,1,1,1,0,0
62160,1,1,1,1,0,0
62161,1,1,1,1,0,0
62162,1,1,1,1,0,0
62163,1,1,1,1,0,0
62164,1,1,1,1,0,0
62165,1,1,1,1,0,0
62166,1,1,1,1,0,0
62167,1,1,1,1,0,0
62168,1,1,1,1,0,0
62169,1,1,1,1,0,0
62170,1,1,1,1,0,0
62171,1,1,1,1,0,0
62172,1,1,1,1,0,0
62173,1,1,1,1,0,0
62174,1,1,1,1,0,0
62175,1,1,1,1,0,0
62176,1,1,1,1,0,0
62177,1,1,1,1,0,0
62178,1,1,1,1,0,0
62179,1,1,1,1,0,0
62180,1,1,1,1,0,0
62181,1,1,1,1,0,0
62182,1,1,1,1,0,0
62183,1,1,1,1,0,0
62184,1,1,1,1,0,0
62185,1,1,1,1,0,0
62189,1,1,1,1,0,0
62190,1,1,1,1,0,0
62191,1,1,1,1,0,0
62192,1,1,1,1,0,0
62193,1,1,1,1,0,0
